price,bedrooms,sqft_living,grade,bathrooms,sqft_lot,floors,waterfront,view,condition
580000.0,7,2310,6,2.75,2400,1.5,0,0,3
600000.0,5,3370,9,3.5,16846,2.0,0,1,3
476800.0,3,1900,6,1.75,43700,1.5,0,0,4
815000.0,3,1940,8,1.5,3570,2.0,0,0,4
455600.0,3,2420,7,2.5,8252,2.0,0,0,3
270000.0,3,1010,7,1.0,9514,1.0,0,0,3
1200000.0,5,2710,10,4.0,2800,3.0,0,0,3
525000.0,2,1340,7,1.5,3600,1.5,0,0,3
242000.0,3,1310,7,1.75,9645,1.0,0,0,3
715000.0,4,2650,8,2.5,30500,1.0,0,0,4
475000.0,3,1890,8,2.75,3938,2.0,0,0,3
370000.0,4,2580,8,3.0,5511,2.0,0,0,3
788600.0,4,3500,9,2.75,7200,2.0,0,0,3
160000.0,2,1040,6,1.0,13100,1.0,0,0,5
520000.0,4,2190,8,3.0,5085,2.0,0,0,4
725000.0,3,1530,8,1.75,4000,2.0,0,0,3
335000.0,4,1480,7,1.0,6500,1.5,0,0,4
919000.0,4,3620,10,2.5,17133,1.0,0,4,3
425000.0,3,3370,9,2.75,13929,2.0,0,0,3
420000.0,5,2100,7,2.5,14395,1.0,0,0,3
905000.0,4,3370,10,3.0,47959,2.0,0,0,4
435000.0,2,2240,7,1.0,7200,1.0,0,0,4
438000.0,3,1650,7,2.5,3031,2.0,0,0,3
725000.0,4,2630,8,2.75,7505,2.0,0,0,3
840000.0,4,2330,8,1.75,4000,2.0,0,0,5
425500.0,3,1970,8,2.5,2752,2.0,0,0,3
853505.0,3,2820,9,2.5,14890,1.0,0,4,3
398000.0,2,590,5,1.0,10945,1.5,0,0,3
418500.0,3,2060,7,2.5,4399,2.0,0,0,3
826000.0,3,1890,9,1.5,5000,1.5,0,0,3
742000.0,4,2810,10,2.5,10986,2.0,0,0,3
180000.0,4,1470,6,1.0,18581,1.5,0,0,3
286000.0,4,2190,8,1.75,8400,2.0,0,0,2
421200.0,3,1440,7,2.5,3060,2.0,0,0,3
390000.0,3,2480,8,3.0,14141,1.0,0,0,3
739000.0,4,2780,9,2.5,6737,2.0,0,0,3
499900.0,4,2180,7,3.0,12196,2.0,0,0,4
670000.0,3,3340,8,2.25,13805,1.0,0,0,3
842500.0,3,2560,8,2.25,3996,1.5,0,0,3
492500.0,2,1600,7,2.25,80400,2.0,0,0,4
836500.0,3,2230,9,2.5,7200,3.0,0,3,3
334000.0,2,900,7,1.0,1818,2.0,0,0,4
179900.0,3,1010,6,1.0,9920,1.0,0,0,3
563000.0,3,1580,7,2.0,5289,1.0,0,0,3
310000.0,3,1890,7,2.5,6300,2.0,0,0,3
335000.0,4,2160,7,2.25,8817,1.0,0,0,3
499950.0,4,2160,7,2.25,8817,1.0,0,0,3
658500.0,2,1410,8,1.0,5101,1.5,0,0,3
297000.0,2,1430,7,1.5,1650,3.0,0,0,3
725000.0,6,2380,8,1.75,4080,2.0,0,0,3
780000.0,3,2206,6,2.25,82031,1.0,0,2,3
252500.0,3,1030,7,1.0,6127,1.0,0,0,3
330000.0,3,1070,7,2.5,1155,2.0,0,0,3
525000.0,3,2320,9,2.5,9610,1.0,0,0,3
365000.0,2,1270,7,1.75,7500,1.0,0,0,4
500000.0,4,2570,7,3.0,9104,2.0,0,2,3
179950.0,3,920,6,1.0,4875,1.0,0,0,5
440000.0,3,1790,7,2.0,32379,1.0,0,0,3
145000.0,1,480,4,0.75,9750,1.0,0,0,2
331000.0,4,2483,8,3.0,5701,2.0,0,0,3
780000.0,3,2140,9,2.25,3000,2.0,0,0,3
855000.0,3,1900,7,1.75,4000,1.0,0,0,3
225000.0,3,1650,8,2.25,7739,1.0,0,0,3
199000.0,3,1510,7,1.0,9100,1.0,0,0,3
550000.0,3,2910,8,1.75,35200,1.5,0,0,3
1430000.0,4,4960,11,4.25,6000,2.5,0,0,3
805000.0,3,2710,8,2.0,4500,1.5,0,0,4
261000.0,3,1810,7,1.5,29308,1.0,0,0,3
347000.0,3,940,7,1.0,9198,1.0,0,0,3
390000.0,3,1600,7,2.25,10240,1.0,0,0,3
436000.0,4,2640,7,2.5,3899,2.0,0,0,3
1800000.0,5,3890,10,3.25,20005,1.0,0,0,3
557000.0,3,1630,8,2.5,1587,3.0,0,0,3
135000.0,3,830,7,1.0,9600,1.0,0,0,3
425000.0,3,1800,8,2.5,14036,2.0,0,0,3
648752.0,3,2060,8,2.25,9953,1.0,0,0,5
1390000.0,4,4040,9,3.0,20001,1.0,0,0,3
630100.0,4,1910,7,2.75,11356,1.0,0,0,5
269000.0,3,1320,7,1.5,2625,2.0,0,0,3
250000.0,3,1220,6,1.0,5038,1.0,0,0,5
475000.0,5,3100,7,2.75,5298,2.0,0,0,3
290000.0,1,550,6,1.0,5700,1.0,0,0,2
219000.0,3,1080,7,1.0,10639,1.5,0,0,3
416000.0,2,880,6,1.0,6650,1.0,0,0,5
179000.0,2,720,6,1.0,8914,1.0,0,0,3
302000.0,4,2030,7,2.75,9120,1.0,0,0,4
565000.0,4,2040,7,2.0,8281,2.0,0,1,3
281700.0,3,1570,7,1.0,8316,1.0,0,0,3
480000.0,2,1500,7,1.0,3420,1.0,0,0,3
775000.0,4,3180,9,2.5,15358,2.0,0,0,3
375000.0,3,1260,7,1.75,11224,1.0,0,0,5
345000.0,3,1390,7,1.5,13860,2.0,0,0,3
300000.0,3,2850,8,3.0,9375,1.0,0,0,3
364950.0,4,2070,8,2.5,2992,2.0,0,0,3
410000.0,3,2650,8,3.25,7819,1.0,0,2,4
231000.0,3,1220,7,1.75,8817,1.0,0,0,3
445000.0,3,1630,9,2.0,8702,1.0,0,0,3
530000.0,2,1785,7,2.5,779,2.0,0,0,3
353500.0,3,1260,8,2.5,972,2.0,0,0,3
209950.0,3,1380,7,1.5,11130,1.0,0,0,3
650000.0,3,2330,8,1.75,7200,1.0,0,0,4
325000.0,2,840,7,1.0,4239,1.0,0,0,3
257000.0,3,1730,8,2.25,9516,1.0,0,0,3
337000.0,4,2230,7,2.5,5970,2.0,0,0,4
541000.0,3,1790,8,2.5,4038,2.0,0,0,3
577500.0,3,2280,9,2.5,10879,2.0,0,0,3
560000.0,3,2430,8,2.5,5128,1.0,0,1,3
979700.0,5,3730,7,3.0,5500,1.5,0,0,3
750000.0,5,2230,8,3.0,8560,1.0,0,0,3
407500.0,2,770,7,1.0,2971,1.0,0,2,3
530000.0,4,1814,7,1.75,5000,1.0,0,0,4
235000.0,4,1920,7,1.75,9350,1.0,0,0,4
715000.0,4,1860,7,2.5,3840,1.5,0,0,3
795000.0,5,2750,7,3.0,10000,1.0,0,0,4
465000.0,4,1930,9,2.5,9653,1.0,0,0,4
287600.0,3,1950,7,2.5,8251,2.0,0,0,3
630000.0,6,2470,8,3.0,9328,2.0,0,0,3
445000.0,3,1630,7,2.25,6449,1.0,0,0,3
490000.0,4,2110,8,2.25,16200,1.0,0,0,3
565000.0,3,1490,8,1.75,5000,1.0,0,1,3
330000.0,3,1740,8,2.5,1844,2.0,0,0,3
463000.0,4,1900,7,2.75,6000,1.0,0,2,3
1870000.0,5,4510,10,4.0,15175,2.0,0,0,3
219500.0,3,1090,5,1.0,6710,1.5,0,0,5
622200.0,3,1720,7,1.75,7200,1.0,0,0,3
474800.0,2,1400,8,3.25,1243,3.0,0,0,3
465000.0,4,2090,7,2.5,9702,1.0,0,0,5
389950.0,3,1580,8,1.75,9049,1.0,0,0,3
650000.0,4,2620,8,2.5,19864,2.0,0,0,4
395000.0,3,1500,7,2.0,2506,1.0,0,0,3
304500.0,4,2030,8,2.5,5202,2.0,0,0,3
307000.0,3,1020,6,1.0,8484,1.0,0,0,3
485000.0,3,1540,7,2.5,7120,1.0,0,0,3
1560000.0,5,3910,9,3.0,16200,1.0,0,0,4
650500.0,5,3920,7,4.25,11412,2.0,0,0,3
960000.0,4,3180,9,2.5,10105,2.0,0,0,4
710000.0,3,2330,9,2.5,9160,2.0,0,0,3
540000.0,3,2600,8,2.5,23361,1.5,1,4,3
601000.0,4,1950,7,1.75,4200,1.0,0,0,5
463828.0,5,3250,8,1.75,13702,1.0,0,2,3
293000.0,4,1130,6,1.0,8308,1.5,0,0,4
597500.0,3,2620,7,2.5,4800,2.0,0,0,3
240000.0,2,1120,5,1.0,45302,1.0,0,2,4
284000.0,3,1800,7,1.75,23103,1.0,0,0,3
440000.0,4,2180,8,1.75,10200,1.0,0,2,3
340000.0,3,1960,7,1.75,8136,1.0,0,0,3
363000.0,3,1960,7,1.75,8136,1.0,0,0,3
270000.0,2,1150,6,1.0,3600,1.0,0,0,3
365000.0,4,2800,7,2.5,6820,2.0,0,0,4
428000.0,3,1310,7,2.0,2550,1.0,0,0,3
600000.0,3,2340,8,1.75,57499,1.0,0,0,3
405000.0,3,1430,7,2.5,10200,1.0,0,0,3
339900.0,4,2340,8,2.5,9748,1.0,0,1,3
275000.0,3,1290,7,1.0,11250,1.0,0,0,3
361600.0,2,760,6,1.0,6380,1.0,0,0,3
325000.0,6,2780,7,2.0,13950,2.5,0,0,4
1050000.0,3,2090,8,2.0,4077,1.5,0,0,4
959750.0,4,3060,8,3.0,50002,1.0,0,2,4
210000.0,3,1110,7,1.0,7962,1.0,0,0,3
258000.0,3,1790,7,2.0,7879,1.5,0,0,3
468000.0,3,1830,7,1.5,9848,1.0,0,0,5
710000.0,4,2850,8,3.5,2910,2.0,0,2,3
268000.0,3,1420,6,1.0,6000,1.0,0,0,3
115000.0,2,790,5,1.0,7252,1.0,0,0,3
500000.0,3,2300,8,2.5,4307,2.0,0,0,3
431000.0,3,2440,9,2.5,71002,1.0,0,0,4
241500.0,3,1310,7,2.0,7349,1.0,0,0,3
300000.0,3,1380,7,1.0,12000,1.0,0,0,3
982000.0,4,2790,9,2.5,10289,2.0,0,0,3
248500.0,3,1360,8,2.5,7293,2.0,0,0,3
665000.0,4,2510,9,2.5,5936,2.0,0,0,3
1220000.0,3,4560,10,3.0,16339,2.0,0,2,3
380000.0,2,780,6,1.0,3910,1.0,0,0,3
220000.0,3,1410,7,2.0,7998,1.0,0,0,4
631500.0,4,2530,8,2.0,5650,1.5,0,0,4
386100.0,3,1270,7,2.0,6760,1.0,0,0,5
1050000.0,4,3180,9,4.5,4606,2.0,0,3,4
650000.0,2,1450,7,1.75,4000,1.5,0,0,4
545000.0,4,2040,7,1.75,53578,1.0,0,0,5
870000.0,4,2650,9,2.5,12001,2.0,0,0,4
380000.0,3,1240,7,1.75,8611,1.0,0,0,4
265000.0,2,820,6,1.0,8423,1.0,0,2,3
645500.0,2,1890,7,1.0,5202,1.5,0,0,4
570000.0,3,1270,7,2.0,3090,2.0,0,0,5
1200000.0,4,3350,10,2.5,11688,1.0,0,2,3
605000.0,2,1550,8,1.0,3200,1.5,0,0,3
199500.0,3,920,7,1.0,9812,1.0,0,0,4
445000.0,2,950,6,1.0,4800,1.0,0,0,3
495000.0,4,2040,7,1.75,3570,1.0,0,0,4
594000.0,4,1870,7,1.75,5200,2.0,0,0,4
465000.0,3,1720,8,1.75,5280,1.0,0,0,4
160000.0,2,1020,6,1.0,13647,1.0,0,0,5
340000.0,4,2690,9,2.5,6099,2.0,0,0,3
870000.0,4,3090,7,2.0,41147,1.0,0,0,3
249000.0,3,1070,6,1.5,5150,1.0,0,0,4
500000.0,4,2050,8,2.25,7201,2.0,0,0,3
220000.0,3,1660,7,1.5,15600,2.0,0,0,3
368500.0,5,2810,7,1.75,9360,1.0,0,0,4
439950.0,4,2460,8,2.25,14600,1.0,0,0,4
179900.0,3,1230,6,1.75,12000,1.0,0,0,3
490000.0,4,2360,8,2.5,4367,2.0,0,0,3
425000.0,4,1730,7,1.75,11890,1.0,0,0,2
533300.0,4,2770,9,2.5,21806,2.0,0,0,3
447500.0,4,1770,7,2.0,3332,2.0,0,0,3
768000.0,5,3030,8,2.75,13640,2.0,0,0,4
285000.0,3,2380,7,1.75,6000,1.5,0,0,3
336900.0,3,1780,6,1.75,120661,1.0,0,0,4
415000.0,4,1540,7,1.5,7886,2.0,0,0,3
500000.0,3,1580,8,2.25,4379,2.0,0,0,4
337000.0,4,3200,8,2.5,5772,2.0,0,0,3
419950.0,4,2220,7,2.5,6800,2.0,0,0,3
290000.0,4,2240,7,2.75,8162,2.0,0,0,5
349950.0,2,1640,7,1.75,4176,1.0,0,0,4
330000.0,3,1170,7,1.5,4950,1.0,0,0,4
965000.0,4,3160,10,2.25,34560,1.0,0,0,4
515000.0,3,2100,8,2.5,7851,2.0,0,0,3
665000.0,4,2600,9,2.5,17388,2.0,0,0,3
265000.0,3,1630,7,1.75,5999,1.5,0,0,4
545400.0,3,2850,8,2.0,19200,1.0,0,3,3
350000.0,4,2560,9,3.0,5606,2.0,0,0,3
260000.0,2,980,7,1.5,1296,2.0,0,0,3
355000.0,3,2160,8,2.0,8091,1.5,0,0,3
879000.0,3,3030,9,3.0,5156,1.5,0,0,4
833000.0,4,3560,10,3.5,7178,2.0,0,3,3
261590.0,2,760,6,1.0,6407,1.0,0,0,3
512500.0,3,2260,7,3.0,2400,2.0,0,0,3
600000.0,2,1560,7,1.75,3200,1.0,0,0,5
417500.0,5,2270,7,3.0,6664,1.0,0,0,3
970000.0,5,3480,8,3.0,15185,2.0,0,0,4
316000.0,3,1900,7,2.25,7479,2.0,0,0,4
397500.0,4,2350,9,3.0,9952,1.0,0,0,3
1350000.0,3,2390,9,2.5,5500,1.0,0,3,3
840000.0,4,3730,10,2.5,9847,2.0,0,0,3
270000.0,2,1780,9,1.0,81021,1.0,0,3,4
312900.0,4,1630,7,2.5,4473,2.0,0,0,3
325000.0,2,1130,6,1.0,6908,1.5,0,0,3
680000.0,3,2140,7,1.75,3584,1.0,0,0,3
763000.0,4,3220,10,2.5,7873,2.0,0,0,3
475000.0,3,1800,7,2.5,3300,2.0,0,0,3
219000.0,2,809,7,2.5,940,2.0,0,0,3
415000.0,3,1820,7,2.25,9694,1.0,0,0,3
90000.0,2,580,5,1.0,7500,1.0,0,0,3
220000.0,2,580,5,1.0,7500,1.0,0,0,3
616000.0,3,2900,8,2.0,5650,1.0,0,2,3
269500.0,2,1140,6,1.0,74052,1.0,0,0,4
395350.0,2,1060,6,1.0,5754,1.0,0,0,4
770000.0,4,2320,7,3.0,7200,1.0,0,0,3
840000.0,4,3450,9,2.5,43216,2.0,0,0,3
428950.0,2,1760,8,1.0,4441,1.0,0,0,3
800000.0,4,3370,9,3.75,6766,2.0,0,0,3
401000.0,4,1940,7,1.0,5753,1.5,0,0,3
303697.0,4,2520,7,2.0,7334,1.0,0,0,3
355000.0,3,1360,7,1.0,8968,1.0,0,0,3
350000.0,2,800,6,1.0,5040,1.0,0,0,3
754999.0,4,3010,10,2.5,9323,2.0,0,0,3
982218.0,3,2340,9,1.75,5500,2.0,0,2,3
406500.0,3,1780,8,2.0,8621,1.0,0,0,3
565000.0,2,1720,7,1.75,3000,1.0,0,0,5
160000.0,2,830,6,1.0,4500,1.0,0,0,3
220000.0,3,1090,6,1.0,6320,1.0,0,0,3
1280000.0,5,5040,11,4.25,9466,2.0,0,0,3
970000.0,5,3500,9,2.75,5040,2.0,0,2,3
115000.0,3,1080,5,1.0,6250,1.0,0,0,2
124000.0,3,1080,5,1.0,6250,1.0,0,0,2
157000.0,3,1080,5,1.0,6250,1.0,0,0,2
183000.0,3,870,6,1.0,5200,1.0,0,0,5
527000.0,4,2830,9,2.5,6163,2.0,0,0,3
407193.0,4,1880,8,2.0,14653,2.0,0,0,3
970000.0,4,3600,9,2.75,5040,2.0,0,0,3
535000.0,4,2340,7,2.5,5600,2.0,0,0,3
245000.0,3,2040,6,2.0,13125,1.0,0,0,3
337000.0,3,1310,7,1.75,12750,1.0,0,0,3
630000.0,3,1470,8,2.0,6000,1.0,0,0,3
320000.0,3,1370,7,1.75,9900,1.0,0,0,4
228500.0,3,1080,6,1.0,7486,1.5,0,0,3
293000.0,3,1990,7,2.5,7577,2.0,0,0,3
447000.0,3,1310,7,1.0,7000,1.0,0,0,4
226500.0,3,1640,7,1.75,10762,1.0,0,0,3
436000.0,3,1770,7,2.25,8000,1.0,0,0,4
451000.0,3,2050,8,2.5,4876,2.0,0,0,3
315000.0,3,1170,5,1.0,62290,2.0,0,0,3
450000.0,2,1340,7,1.0,7250,1.0,0,0,4
635000.0,3,2240,7,1.5,5300,1.0,0,0,5
292500.0,2,880,5,1.0,17743,1.0,0,0,4
329900.0,3,2170,8,2.5,4905,2.0,0,0,3
531000.0,2,1260,7,1.5,6660,1.5,0,0,4
725000.0,3,1880,7,1.75,13300,1.0,0,0,3
355300.0,3,1620,7,2.5,7410,1.0,0,0,5
280000.0,3,1610,7,2.5,10022,2.0,0,0,3
1100000.0,4,3330,10,2.75,9143,2.0,0,0,4
605004.0,4,1370,9,2.0,4000,2.0,0,0,3
260000.0,2,690,6,1.0,6000,1.0,0,0,3
748000.0,4,3170,7,2.5,4979,2.0,0,0,4
776000.0,2,1990,7,2.0,6180,1.0,0,0,4
425000.0,4,1080,6,1.0,6095,1.5,0,0,4
230000.0,4,1870,6,1.0,14703,1.5,0,0,3
418000.0,3,1670,7,1.75,12075,1.0,0,0,3
440000.0,4,2800,9,2.5,28254,2.0,0,0,3
858450.0,5,3460,9,2.75,7977,2.0,0,0,3
390000.0,3,1930,7,2.0,12443,1.0,0,0,3
957000.0,4,2370,9,3.0,3836,2.0,0,0,3
507000.0,3,1180,7,1.0,6000,1.0,0,0,3
575000.0,2,1320,7,1.0,4750,1.5,0,0,4
700000.0,3,1350,7,1.75,4000,1.5,0,0,4
239950.0,2,1068,7,1.5,1452,2.0,0,0,3
253000.0,3,1580,7,1.0,8240,1.0,0,0,4
540000.0,4,1690,7,1.0,3417,1.5,0,0,3
1550000.0,3,5120,11,4.0,4600,3.0,0,2,3
805000.0,4,3960,10,2.5,38615,2.0,0,0,3
920000.0,4,2420,9,3.25,4000,1.5,0,0,5
496600.0,3,1910,8,2.5,5562,2.0,0,0,3
246000.0,3,1440,8,2.25,10500,1.0,0,0,3
350000.0,5,2320,7,3.0,8400,1.0,0,0,3
585000.0,3,1670,8,2.0,4572,1.5,0,0,3
450000.0,3,1390,7,1.75,11700,1.0,0,0,4
746000.0,3,2620,9,2.5,8950,2.0,0,0,3
598555.0,3,3040,9,2.5,7880,2.0,0,0,3
820000.0,3,2990,9,2.5,10711,1.0,1,4,3
266500.0,3,1740,7,2.25,5460,1.0,0,0,3
370000.0,2,2360,6,1.0,105850,1.0,0,2,2
625000.0,3,2240,7,2.75,3600,2.5,0,0,3
243500.0,4,1610,7,2.0,6200,1.0,0,0,4
340000.0,2,700,6,1.0,5829,1.0,0,0,3
559950.0,5,2730,8,3.0,9519,1.0,0,0,3
315000.0,3,1780,7,2.75,15114,1.0,0,0,3
800000.0,3,2060,8,3.0,3200,2.0,0,0,3
550000.0,3,1360,7,2.25,5111,1.5,0,0,5
465000.0,3,1430,7,2.0,14250,1.0,0,0,3
465000.0,3,1840,7,2.25,5752,2.0,0,0,3
710000.0,4,2000,8,2.25,8068,2.0,0,0,5
505000.0,3,1820,8,2.5,11012,2.0,0,0,3
690000.0,3,2330,9,1.75,16300,2.0,0,0,3
217500.0,2,1070,7,2.0,8400,1.0,0,0,4
500000.0,2,930,7,1.0,3750,1.0,0,0,4
325000.0,2,1040,6,2.0,5796,1.0,0,2,4
500000.0,4,1960,8,2.25,12436,2.0,0,0,3
924000.0,3,2200,9,1.5,5000,1.5,0,0,3
2010000.0,6,3810,10,4.5,28176,1.0,0,4,5
345000.0,2,830,8,1.5,1034,2.0,0,0,3
825000.0,4,3920,10,3.5,11086,2.0,0,0,3
560000.0,3,2870,9,2.0,95396,1.0,0,0,4
599000.0,3,2560,8,2.0,14680,1.0,0,0,3
211000.0,3,1350,6,1.5,7620,1.0,0,0,5
425000.0,4,1240,8,2.25,21190,1.0,0,0,3
750000.0,4,3210,7,2.75,8520,1.0,0,2,4
479000.0,3,1690,7,2.5,3322,2.0,0,0,3
612500.0,4,2550,9,2.5,10623,2.0,0,0,3
605000.0,5,3240,7,1.75,34510,2.0,0,0,4
1360000.0,4,3560,10,2.5,8960,2.0,0,0,3
389900.0,3,2160,7,2.5,59241,1.0,0,0,3
710000.0,4,3060,9,2.5,5000,2.0,0,0,3
295000.0,3,1690,7,2.5,8564,2.0,0,0,4
275250.0,3,1520,7,2.25,7199,2.0,0,0,4
250000.0,4,2040,7,2.5,5770,2.0,0,0,3
709000.0,3,2360,8,2.0,18000,1.0,0,0,4
399500.0,4,1360,7,1.75,4840,1.5,0,0,4
225000.0,3,2000,7,2.5,9202,2.0,0,0,4
500000.0,3,1650,8,2.5,4648,2.0,0,0,3
364900.0,3,2500,8,3.0,8304,2.0,0,0,3
356000.0,3,1140,7,1.5,7500,1.0,0,0,3
616750.0,3,2140,9,1.5,47743,1.5,0,0,3
755000.0,3,2870,8,2.75,6600,2.0,0,2,3
327500.0,2,830,6,1.0,8183,1.0,0,0,5
605000.0,3,1960,8,2.25,10139,2.0,0,0,3
179950.0,4,1130,6,1.5,5200,1.0,0,0,3
633000.0,5,3630,11,2.75,30570,2.0,0,0,3
349950.0,4,1764,7,2.0,15600,1.0,0,0,5
1080000.0,3,2770,8,2.75,5800,1.0,0,0,4
425000.0,3,2650,9,2.5,12247,2.0,0,0,3
990000.0,3,2500,9,2.75,6350,2.0,0,0,5
410000.0,3,2710,7,1.0,19000,2.0,0,3,4
590000.0,3,2490,8,2.25,8800,2.0,0,0,4
242000.0,3,1500,7,1.75,7560,1.0,0,0,3
775000.0,3,1160,5,2.0,13747,1.0,0,0,5
680000.0,4,1880,8,1.5,6200,1.0,0,2,5
217000.0,3,1340,7,2.5,4200,2.0,0,0,3
395000.0,3,1960,8,2.5,3953,2.0,0,0,3
572500.0,3,2030,8,2.25,9791,1.0,0,0,4
559900.0,5,2200,7,3.0,6380,1.0,0,0,3
845000.0,3,2540,9,2.0,4750,1.5,0,0,5
241000.0,3,1520,8,2.0,7131,1.0,0,0,3
1330000.0,3,2360,8,2.25,5504,2.0,0,0,4
475000.0,3,1340,7,1.75,2805,1.5,0,0,3
575000.0,2,1400,7,1.5,5810,2.0,0,0,3
455000.0,4,3030,8,2.75,117378,1.0,0,0,4
475000.0,4,1580,7,1.5,10260,1.0,0,0,4
600000.0,2,2120,7,1.0,6897,1.0,0,0,4
515000.0,2,1640,7,1.0,5200,1.0,0,0,4
425000.0,3,1890,8,2.25,8400,1.0,0,0,3
565000.0,4,1710,7,2.0,3875,1.5,0,0,4
498000.0,2,1140,6,2.0,8282,1.0,0,0,3
739000.0,4,2720,8,3.0,3800,2.0,0,0,5
355000.0,2,1650,7,1.75,4000,1.0,0,0,4
263000.0,3,1790,8,1.75,7485,1.0,0,0,4
375000.0,4,1680,7,1.75,6834,1.5,0,0,3
322000.0,3,2200,7,1.75,12231,1.0,0,0,4
325000.0,2,830,6,1.0,5100,1.0,0,0,3
290000.0,2,770,7,1.0,4800,1.0,0,0,3
809950.0,4,3280,10,2.5,6181,2.0,0,0,3
969500.0,3,2080,8,3.25,3025,2.0,0,2,4
665000.0,4,2790,9,2.5,43091,2.0,0,0,4
635000.0,5,4150,11,3.5,13232,2.0,0,0,3
272450.0,3,1780,7,2.25,7332,2.0,0,0,3
427000.0,4,1460,7,1.75,9750,1.0,0,0,4
261500.0,3,1410,8,1.0,8174,1.0,0,0,3
488800.0,4,2170,8,2.25,9665,1.0,0,0,4
340000.0,2,690,6,1.0,5200,1.0,0,0,3
398950.0,4,3000,8,3.0,10297,2.0,0,0,3
217000.0,3,870,6,1.0,5200,1.0,0,0,5
799000.0,4,3170,9,2.5,94855,1.0,0,0,4
160000.0,4,1540,6,1.0,7350,1.0,0,0,4
447000.0,3,1270,7,1.0,8800,1.0,0,0,3
765000.0,3,2190,8,1.75,6450,1.0,0,0,3
1320000.0,4,4410,11,3.5,36200,2.0,0,0,3
445000.0,4,2790,9,2.5,8111,2.0,0,0,3
310000.0,3,1510,8,1.0,6000,1.0,0,0,3
380000.0,2,1800,7,1.75,7191,1.0,0,3,4
325000.0,4,2410,7,1.0,6975,1.0,0,0,3
345000.0,4,2250,8,2.75,7412,1.0,0,0,4
300000.0,3,950,6,1.0,4760,1.5,0,0,3
530000.0,4,2860,8,1.75,48351,1.0,0,0,3
583500.0,4,2860,8,1.75,48351,1.0,0,0,3
410000.0,2,1560,7,1.0,10125,1.0,0,0,4
535000.0,2,1940,7,1.5,5700,1.0,0,0,3
2050000.0,4,3580,7,3.25,19989,1.5,1,4,4
345000.0,4,2040,7,2.5,5523,2.0,0,0,3
539000.0,5,1700,7,1.0,11727,1.5,0,0,4
590000.0,4,3700,8,2.5,12500,1.0,0,0,5
187000.0,2,1050,8,1.75,2926,1.0,0,0,4
270000.0,3,1690,7,2.0,9583,1.0,0,0,4
546000.0,2,1120,7,1.0,6180,1.0,0,0,4
520000.0,3,1490,10,1.75,1036,2.0,0,0,3
515000.0,5,2220,7,2.0,6000,1.5,0,0,4
990000.0,3,2160,8,2.5,6000,1.5,0,0,4
382000.0,2,870,7,1.0,10492,1.0,0,0,3
1210000.0,3,1900,8,1.75,13600,1.0,0,0,4
900000.0,4,3370,8,3.5,5000,2.0,0,2,3
675000.0,3,3370,7,2.75,5350,1.5,0,1,4
460000.0,2,880,7,1.0,3300,1.0,0,0,4
234000.0,2,940,5,1.0,5375,1.0,0,0,4
399000.0,3,1340,7,1.0,7191,1.0,0,0,3
253500.0,3,1440,7,1.5,12040,1.0,0,0,4
475000.0,3,1750,7,1.5,12632,1.0,0,0,4
740000.0,5,3990,8,3.5,5000,2.0,0,0,3
799000.0,3,2860,8,2.5,4442,2.0,0,0,3
390000.0,4,1940,8,2.5,3864,2.0,0,0,3
421000.0,2,1400,7,1.5,11245,1.0,0,0,5
296500.0,3,1770,7,2.5,6033,2.0,0,0,4
895000.0,4,1710,8,2.0,4178,1.5,0,0,4
386000.0,4,2810,8,2.5,11897,2.0,0,0,3
424000.0,3,1580,8,1.0,13912,1.0,0,0,4
749000.0,3,1580,7,1.0,5000,1.5,0,0,3
523000.0,3,1440,7,1.0,8681,1.5,0,0,3
389000.0,4,2420,10,2.5,9147,2.0,0,0,3
270000.0,4,1930,7,1.5,15000,1.0,0,0,5
275000.0,3,1190,7,1.0,27215,1.0,0,0,5
287500.0,4,2240,7,2.5,6944,1.0,0,2,3
427000.0,2,920,6,1.0,3780,1.0,0,0,3
508450.0,4,1520,7,1.75,9600,1.0,0,0,4
705000.0,3,1460,7,2.0,6250,1.5,0,0,4
550000.0,1,1900,9,1.5,40600,1.5,0,0,5
380000.0,3,1430,7,1.5,11173,1.0,0,0,1
539900.0,3,2500,8,2.5,4203,2.0,0,0,3
330000.0,2,720,5,1.0,7250,1.0,0,0,3
455000.0,2,1140,7,1.0,5720,1.0,0,0,3
510000.0,4,3530,10,4.0,10935,2.0,0,0,3
315000.0,3,1220,6,2.0,14645,1.0,0,0,3
206000.0,3,1320,7,1.0,7000,1.0,0,0,4
592500.0,4,2170,8,3.0,8240,1.0,0,0,4
744000.0,3,2020,8,2.5,7512,2.0,0,0,4
334500.0,3,1990,8,2.5,3694,2.0,0,0,3
886000.0,4,2660,7,2.0,3900,1.5,0,0,4
600000.0,4,2360,8,2.5,13500,1.0,0,0,4
850000.0,3,2740,9,2.0,101930,1.0,0,2,3
550000.0,3,1360,7,1.75,5850,1.0,0,0,4
184900.0,2,1230,6,1.0,5000,1.0,0,0,5
245000.0,3,1260,7,1.5,7964,1.0,0,0,4
370000.0,2,1040,7,1.0,4172,1.0,0,0,3
480000.0,4,2700,8,2.5,9700,1.0,0,0,3
579000.0,3,1800,7,1.75,4429,2.0,0,0,4
339275.0,3,1590,7,1.5,7260,1.0,0,0,3
170000.0,3,1370,7,1.75,10780,1.0,0,0,3
